tract_fips10,stores,restaurants,bank_count,civsoc_orgs,religious_orgs,doctors,grocery_stores,libraries,he_green,he_walk,stops_per_capita,ed_prxhqece,ed_teachxp,job_density_2013,se_jobprox,high_skill_jobs,jobs_highpay_5mi_2015
17031831900,9,9,1,1,4,8,3,0,73.599998,15.657515,3.3478406,4.0645123,14.265135,5616,9.2359762,188,506253
17031832000,3,12,1,1,2,3,0,0,84.5,14.167,4.576659,3.8759711,14.129217,14584.616,13.138686,164,498143
17031832100,4,8,0,1,0,15,7,0,79.599998,15.831722,4.7918538,3.8190811,20.085306,3488.3721,7.3160357,89,226897
17031832200,10,4,0,1,2,4,1,1,75.599998,14.394926,2.5789813,4.3003669,10.72214,4266.2339,11.22145,302,542720
17031832300,16,13,3,0,2,14,6,0,80.099998,18,9.7908322,4.2772593,11.306944,8043.21,11.737089,1164,547470
17031832400,3,4,0,3,1,0,5,0,74.900002,14.19267,1.9178082,4.3247437,10.830087,5240,13.779302,508,552319
17031832500,33,27,3,0,5,13,11,0,78.800003,16.914852,2.5466893,4.1965671,12.352527,8735.0996,8.5081587,1307,542611
17031832600,48,14,2,0,3,11,9,0,80.800003,17.420063,3.7296037,4.1662769,13.099125,11526.881,7.2998753,654,545322
17031832900,2,0,2,2,5,4,0,1,72.900002,15.309424,5.3619303,4.1853294,11.839827,6967.7417,15.915915,78,549115
17031833000,33,64,10,8,3,21,22,0,89.400002,18.648827,7.6834422,4.1671414,17.914368,23510.848,7.648953,6341,547795
17031833100,16,30,3,14,6,19,7,0,83.599998,18.990498,3.9514536,4.1691322,17.244408,16710.674,9.6826878,3420,547900
17031833300,4,16,1,6,3,4,4,1,75.199997,19.333,5.9931507,4.1560245,11.948125,6407.6089,11.610487,406,543415
17031833900,9,4,0,0,8,5,9,1,58.700001,15.256857,4.1058394,3.0133309,5.1349559,787.0722,27.272728,122,27865
17031834000,1,2,1,2,4,0,3,0,48.200001,13.07322,3.7253858,3.5392218,4.273541,981.67542,36.371681,68,35398
17031834200,8,4,2,2,6,22,6,1,64.599998,12.743551,7.0531188,3.5363684,8.306242,2673.74,13.427345,103,26182
17031834300,9,7,1,2,11,7,3,1,55.200001,12.499076,4.7138047,3.5983205,7.6152935,394.84396,18.988703,125,31442
17031834400,5,0,0,2,6,2,1,0,56.299999,10.739984,3.0311381,3.5749352,13.84066,1420.354,27.234301,459,34633
17031834500,2,2,0,1,7,0,1,0,61.200001,13.833,10.403917,3.7167189,25.325603,597.76532,14.511042,14,48677
17031834600,0,0,0,0,7,0,1,1,56.200001,12.175955,12.861736,3.7742131,17.696833,444.44446,22.950819,230,49067
17031834700,5,2,0,1,10,0,1,0,50,12.147282,9.5959596,3.8348672,16.843435,196.85039,33.571426,17,60668
17031834800,2,3,0,0,4,4,0,0,54.599998,13.905,6.0882801,3.7405894,6.8270993,590.51727,29.085871,22,53706
17031834900,2,2,0,1,8,0,2,0,43.299999,12.990362,5.4923499,3.7341361,11.033233,95.238091,25.558313,29,54926
17031835000,5,5,2,0,4,2,3,0,74.599998,13.053573,3.4311203,3.6771193,13.048383,3250,18.816303,140,81865
17031835100,3,3,0,1,3,5,3,0,65.599998,12.897309,3.892493,3.7304585,21.066607,796.39172,8.6915884,87,81315
17031835200,2,7,1,0,0,13,3,0,81.300003,16.333,19.076923,3.4034348,5.3810053,5125.6543,14.48718,554,67166
17031835500,3,2,0,0,6,0,4,0,72.400002,15.049129,14.58671,3.9735155,14.614938,2189.8018,20.646767,61,425384
17031835600,8,7,6,0,7,4,0,0,78.199997,13.715135,30.754893,3.8997221,11.967271,1615.8192,5.2631578,155,67789
17031835800,3,4,0,0,5,0,1,0,65.099998,12.833,7.9365079,3.8910823,12.98509,11954.546,12.748344,1358,390330
17031835900,2,1,0,2,9,1,1,0,65.199997,15.536666,7.8806642,3.907079,13.608431,1624,14.770458,250,440999
17031836000,2,2,0,3,4,3,0,0,58.200001,13.117892,4.3827611,3.7953243,14.473684,425.64105,29.972754,166,377959
17031836100,3,4,2,0,5,1,1,1,51.599998,11.67264,15.422579,3.8363292,6.1214743,436.74701,13.149847,70,61678
17031836200,3,4,3,3,6,68,1,7,59.099998,14.667,13.788099,3.5176327,15.635376,68009.555,14.583333,13041,42195
17031836300,1,0,0,1,2,2,1,0,66.099998,10.39196,4.7281324,3.5207283,15.786104,1169.8113,13.902053,21,46782
17031836400,4,1,1,1,6,2,2,0,54.599998,13.945845,4.2194093,3.6920855,24.125532,401.29453,17.50581,122,399822
17031836500,0,0,0,0,2,0,0,0,54.700001,10.527164,2.4813896,3.6988895,15.034523,978.02197,27.102804,0,489104
17031836600,7,4,1,0,4,1,4,0,77.699997,16.130535,9.2035398,4.3605266,13.646813,3828.5713,25.677031,316,557497
17031836700,6,6,0,2,5,0,1,0,80.199997,14.188966,11.689291,4.387701,13.335117,2318.5654,10.27088,482,561639
17031836800,2,2,0,0,4,0,3,0,52.299999,13.121886,4.5676005,4.4037423,20.366268,432.25806,6.5126052,111,557050
17031836900,1,0,0,1,2,0,0,0,67.900002,12.183699,3.7174721,4.3707976,29.255211,124.99999,28.337875,0,562420
17031837000,4,3,0,1,7,1,3,0,67.900002,13.877185,6.5627564,4.305295,33.880619,1144.6542,23.090586,190,564155
17031837100,5,1,0,2,7,0,2,0,75.5,15.666999,9.0406831,4.3322783,18.116158,2479.1667,20.348837,142,559807
17031837300,2,1,1,0,6,0,0,0,65.900002,14.139589,6.1349693,4.2967753,53.058563,1697.183,8.0174932,301,559322
17031837400,0,0,0,1,10,0,4,0,69.199997,14.997919,9.466866,4.2765875,21.093916,2236.842,36.050953,642,562434
17031837800,12,1,2,3,8,8,11,0,80.599998,16.833,5.3981107,4.2659864,11.721438,6953.6079,16.666668,541,555901
17031838000,0,2,0,0,4,5,0,1,69.400002,14.0382,6.5264685,4.2413011,13.77005,1500,5.4327807,285,557355
17031838100,3,5,1,1,9,39,1,1,81.099998,15.403699,18.908698,4.2301698,11.29458,33731.859,16.881443,10706,555735
17031838200,5,2,2,6,4,221,4,5,76.699997,14.972501,35.39823,4.2175622,19.839794,17946.309,5.9662776,8427,552985
17031838300,1,6,0,1,9,2,0,2,70.099998,15.085252,6.7314884,4.1582623,16.191813,3440.2983,5.7220707,275,538139
17031838600,1,3,0,0,2,1,2,0,61.299999,14.523666,4.2553191,4.2522111,33.478806,621.05261,33.73016,70,556161
17031838700,1,6,0,3,17,2,7,0,60.599998,12.169564,3.8694075,4.1589823,29.672924,2586.614,21.931261,185,440428
17031838800,0,0,0,1,4,0,3,0,34.200001,10.679308,6.2686567,2.9748838,17.567194,712.06622,23.130842,254,20943
17031839000,13,12,4,5,3,22,5,0,74,16.44451,2.1607022,4.0466533,8.595336,9140.7031,11.04483,1084,531155
17031839100,175,186,150,119,37,147,67,14,82.599998,18.167002,24.402029,4.0353942,11.906255,670858.06,11.23302,261894,533232
17031839200,3,1,0,2,11,18,1,0,60.799999,14.858013,8.4783579,3.9081035,16.165298,6661.355,22.512077,995,519671
17031839500,6,4,1,1,4,0,1,1,68.800003,13.833,5.4282268,3.8443062,11.140704,445.54453,8.1967211,9,505966
17031839600,4,1,1,1,7,4,1,0,72,15.321192,7.1546505,3.8069952,11.611102,1238.0952,16.32653,432,500350
17031839700,8,12,4,3,2,7,3,1,72.199997,14.020851,1.8889309,4.0505395,18.36253,2772,12.190889,397,531289
17031839800,3,8,2,1,1,4,4,0,82.699997,12.852426,2.9722589,4.0316777,14.419945,2223.301,5.2941179,46,529588
17031839900,5,9,2,3,1,4,6,0,83.300003,13.977527,6.7322631,4.0062709,17.403416,4791.2085,7.0577016,211,505811
17031840000,5,5,1,0,0,2,0,0,83.5,15.013293,3.3173609,4.0124407,14.39825,811.4035,3.7011173,69,517215
17031840100,0,4,0,0,5,3,3,0,83.5,14.517089,3.429878,4.031703,10.89808,969.23083,6.9925323,63,529900
17031840200,1,4,3,1,2,2,3,0,81.900002,16.167,7.1513707,4.0747247,13.456756,1535.8254,12.145391,92,538826
17031840300,4,6,1,0,0,1,5,0,77.800003,13.078084,5.2057511,4.0886188,15.693168,1965.7321,15.249088,85,477942
17031840400,11,5,2,0,2,2,1,0,83.099998,15.029205,7.8963992,4.0604205,9.2617626,9332.4541,12.370312,251,530188
17031840700,6,5,1,2,3,6,5,0,76.300003,14.297873,4.0465352,4.1756463,12.513133,6789.4736,17.109993,1244,541940
17031840800,3,3,2,0,0,3,6,0,74.5,11.887498,2.2333892,4.1106806,12.039245,1047.244,15.19337,52,401586
17031841000,5,7,2,4,2,27,1,0,79,15.5,44.233807,3.9638162,15.754233,8196.0781,10.515464,2089,522891
17031841100,17,70,10,6,6,27,34,1,81,17.410732,4.9921552,4.0225844,13.597564,6965.9863,7.964602,1641,536143
17031841200,4,5,4,2,3,4,8,0,87,14.830655,3.2803867,4.242651,13.034166,2377.5935,7.0499368,128,544564
17031841300,12,18,4,2,3,10,11,0,79,15.260627,4.5934773,4.2291188,12.464156,4944.0151,9.4238281,804,533112
17031841400,1,0,0,1,5,0,0,0,71.599998,13.920036,5.9445178,4.1419821,27.131712,554.34784,26.126125,48,429825
17031841500,0,1,0,0,12,0,4,1,61.099998,13.090451,5.2867019,4.2040524,63.939648,1263.4731,21.472393,222,531166
17031841700,2,1,0,1,1,2,4,0,66.400002,14.333,4.4477391,4.1600771,13.48597,8067.9609,25.80645,163,514710
17031841800,4,1,0,3,12,1,0,0,43.299999,16.622013,18.074821,3.5538781,6.1651883,594.63721,16.26734,198,34348
17031841900,42,24,12,9,5,13,7,2,82.900002,18.586512,11.387164,4.0960908,12.843539,26540.404,8.2685728,9770,537709
17031842000,5,3,0,5,4,5,0,2,64.599998,13.25801,7.0880095,3.8862059,10.839047,12298.246,4.1474657,3366,520386
17031842100,5,4,0,1,9,0,10,0,73.800003,11.800072,3.9816233,4.1941051,34.004047,3164.1221,17.752184,92,187055
17031842200,25,23,2,4,2,42,5,0,76.900002,19.333,13.564431,4.1998277,15.915113,19671.328,6.1538463,8756,545378
17031842300,23,20,0,11,7,50,5,1,82.800003,17.179705,11.497731,4.2250123,13.913906,10817.428,10.789981,1386,548496
17031842400,23,8,4,0,7,1,7,0,68.900002,12.650078,13.082584,3.7701733,11.111247,2248.6843,32.26717,155,33075
17031842500,0,0,0,0,3,0,2,0,83,13.333,11.002445,3.7066031,25.791662,655.42169,18.620689,0,41103
17031842600,17,8,5,0,2,2,15,1,80.099998,13.502626,12.477314,3.9931712,20.030107,4459.5356,14.145078,689,393912
17031842800,18,7,4,0,1,6,7,0,80,11.582657,4.1623309,4.0051651,15.676027,2455.6313,8.1593189,136,86395
17031842900,7,9,3,0,6,5,2,0,76.300003,12.914531,14.523708,4.1832209,15.143984,4194.6074,16.034986,1948,547465
17031843000,5,3,3,2,7,2,2,0,69.400002,15.337744,8.7351502,4.1841316,33.262226,2673.9658,27.659575,529,440015
17031843100,0,0,0,4,10,2,3,0,42.099998,15.305706,10.462777,4.1930099,55.968147,815.21741,11.60221,237,550259
17031843200,9,13,2,6,4,6,17,0,83.199997,15.129097,16.334531,4.2028022,10.433105,5912.1074,18.589132,747,535829
17031843300,1,1,1,3,2,12,0,0,74.400002,15.667,11.659808,4.2070589,28.332615,3061.947,15.102041,2276,553904
17031843400,7,3,0,2,2,1,4,0,80.599998,13.833,11.931818,3.9951894,3.2089384,837.9447,23.033709,12,120851
17031843500,27,5,0,0,0,1,6,0,69.099998,14,3.0056774,4.1439552,11.064557,3493.8274,31.263384,825,446561
17031843600,2,2,0,0,1,3,1,0,59.299999,14.000647,4.6314164,3.7824874,13.717709,1163.5221,22.773394,57,75660
17031843700,15,5,1,4,1,9,3,0,67.400002,15.833,10.087116,4.1020155,17.626963,5713.1147,15.070644,1556,187662
17031843800,1,1,0,0,11,0,1,0,75.900002,13.365955,9.7037794,3.9286757,33.433777,389.32806,14.590163,0,71327
17031843900,6,1,1,0,3,1,3,0,40.099998,12.457104,9.3406593,3.3871357,22.77836,424.82516,16.998192,691,31844
24510010100,5,13,1,2,3,9,5,1,65.300003,17.688231,3.7187289,1.3862944,34.32,5980.2632,7.6411963,492,157115
24510010200,2,4,0,0,5,3,7,0,71.300003,14.935742,2.258611,1.3862944,31.765821,1394.1606,7.821229,157,156457
24510010300,4,1,2,1,7,2,0,0,38.299999,16.156836,3.1305903,1.3862944,27.473434,1161.5385,5.6353593,46,157997
24510010400,11,26,3,2,1,14,6,1,52,19.093065,7.3891626,1.3862944,28.880096,12340.278,6.119247,767,158129
24510010500,3,2,0,1,3,0,0,0,81.699997,13.833001,0.9765625,1.3862944,21.226372,816.66669,9.4756212,30,159377
24510020100,1,1,0,1,5,1,1,1,89.800003,17.063232,3.5335689,1.3862944,26.439993,1119.403,11.468647,69,160211
24510020200,8,12,1,0,6,1,6,0,89.099998,16.812263,3.996004,1.3862944,27.198549,8671.0527,10.711365,107,159726
24510020300,48,52,5,10,5,14,20,0,60.200001,19.074499,2.8457598,1.3862944,27.75182,22531.248,12.398295,3576,162151
24510030100,4,9,0,2,8,2,6,0,80.800003,18.362499,6.185567,1.3862944,27.198549,3624.2422,13.57268,464,160353
24510030200,16,49,5,9,7,9,9,1,79.300003,18.376541,5.4211843,1.3862944,28.448971,31830.77,8.2695255,3677,166633
24510040100,82,88,51,39,28,163,31,11,89.800003,19.704777,30.045524,1.3862944,26.509104,122894.17,4.7450981,48565,166589
24510040200,9,15,1,1,1,77,33,3,85.5,15.5,18.425461,1.3862944,27.529251,109591.72,5.5045872,10314,172104
24510060100,1,1,0,0,1,1,2,1,82.599998,13.619221,3.2237266,1.3862944,30.771774,1097.826,15.151516,10,160763
24510060200,3,4,2,0,2,1,2,1,92.699997,14.4359,1.5777848,1.3862944,25.31086,2390,9.0153456,268,160594
24510060300,0,1,0,1,8,1,4,0,84.300003,15.23316,2.2624434,1.3862944,22.988882,1305.5557,12.990936,75,161348
24510060400,3,3,2,3,6,60,3,4,78.5,14.595181,12.666667,1.3862944,24.939119,80680.727,4.0277777,12632,165925
24510070100,1,3,1,0,4,1,5,0,68.400002,14.232633,1.5243902,1.3862944,28.003912,803.57141,8.7947884,0,159885
24510070200,8,4,0,0,9,0,13,0,90.300003,14.920552,2.0698577,1.3862944,27.556641,491.66669,19.978046,63,161273
24510070300,16,8,0,1,7,4,16,0,89.900002,16.99184,5.2356021,1.3862944,27.311556,3227.2727,8,96,161887
24510070400,2,4,2,0,9,11,2,0,82.900002,14.761293,12.264922,1.3862944,22.105671,75325.398,9.2550793,9385,163425
24510080101,6,3,0,0,12,6,0,0,21.299999,12.781015,6.7330211,1.9393466,22.493956,615.21252,16.49061,506,159666
24510080102,6,3,0,0,4,1,4,1,63.099998,12.64245,4.4916292,1.6439903,22.367186,13340.425,17.94569,1430,159220
24510080200,1,2,0,1,12,1,3,0,46.799999,17.032738,13.492063,1.4343891,27.07736,1457.8314,21.092279,490,162460
24510080301,0,1,0,0,10,0,3,0,78.599998,13.590799,2.3529412,1.3862944,27.676828,346.15384,14.339622,20,163991
24510080302,4,0,0,0,3,0,3,0,71.800003,14.377104,1.0197145,1.3862944,26.889029,2829.4116,18.584826,390,160132
24510080400,2,0,0,0,5,0,3,0,78,16.566767,3.0234316,1.3862944,28.606665,1896.9071,20.048309,163,163635
24510080500,1,1,0,1,8,1,2,3,67.199997,13.980332,4.3451273,1.775511,31.710823,3903.7036,5.5016184,217,164664
24510080600,1,2,0,2,12,1,4,0,81.400002,14.075335,2.6350461,1.5019721,25.813572,261.53848,10.723861,17,167195
24510080700,0,0,0,0,8,0,5,0,76.400002,16.600271,7.751938,1.3862944,26.054207,365.21738,11.522634,0,164437
24510080800,0,0,0,2,8,0,2,0,77.599998,13.893155,10.10101,1.3862944,23.382452,682.53967,3,122,163331
24510090100,4,0,0,2,13,0,5,0,44.799999,13.236301,2.7647809,1.9459101,26.694193,1062.9921,20.521542,268,178274
24510090200,6,2,0,1,4,3,1,0,31.4,12.908935,3.6868973,1.9459101,28.775116,761.54993,6.6024756,409,178007
24510090300,7,12,1,3,12,1,4,0,55.900002,14.172256,4.3383948,1.9459101,20.425676,742.67096,13.596492,259,175447
24510090400,6,1,0,0,11,1,1,0,59.900002,15.845381,2.1474588,1.9459101,22.955259,3110.2939,23.107571,110,163242
24510090500,18,2,0,1,6,1,6,0,52.099998,16.201876,8.2041933,1.9459101,27.08079,5821.6782,21.713615,842,167757
24510090600,3,0,0,0,6,1,2,0,66,11.014101,1.5422579,1.9459101,27.549847,90.909088,21.577124,7,170775
24510090700,2,2,0,1,8,3,4,0,66.5,13.254921,2.1911805,1.9459101,33.514233,142.01184,11.681773,3,167818
24510090800,5,4,1,1,12,1,10,0,77.099998,16.129982,7.5880759,1.8118757,29.231102,3880.3679,22.172619,166,163651
24510090900,3,4,0,0,13,1,5,0,51.400002,15.091911,5.6980057,1.5039098,15.791289,713.20758,19.53125,93,168942
24510100100,1,1,0,1,9,0,6,0,75.5,15.436726,5.3404539,1.3862944,16.504734,2211.4287,22.036474,257,167046
24510100200,0,0,0,0,3,11,2,0,67,14.551205,4.2063937,1.3862944,18.341362,1694.9153,20.721926,106,164271
24510110100,4,8,0,1,9,13,2,0,89.099998,19.094648,3.8644471,1.3862944,8.4241657,21114.754,22.001726,1728,166600
24510110200,35,45,4,24,9,41,11,4,86.099998,19.376011,6.0698027,1.3862944,17.09395,29110.715,11.592505,5243,175140
24510120100,4,4,0,4,9,21,2,0,28.4,13.70134,2.9504742,1.8926884,22.737055,1306.7332,8.7906752,306,183820
24510120201,4,2,0,1,6,2,3,1,60.400002,17.396477,4.5787546,1.9459101,20.035265,2544.7761,6.545454,212,181461
24510120202,1,15,4,4,3,108,1,1,49.200001,17.92226,2.2801767,1.9459101,21.037214,23598.943,8.0512819,7342,185148
24510120300,7,4,0,2,6,3,4,1,72.800003,14.797985,1.2634239,1.9459101,22.963427,3064.1025,7.2479563,290,179200
24510120400,4,1,0,0,8,1,1,0,76.599998,14.983362,2.969562,1.804957,24.201981,2056.0747,12.965722,153,167033
24510120500,5,11,0,5,3,5,2,0,82.900002,18.097647,11.933174,1.607933,22.335472,4497.5371,19.043694,520,168739
24510120600,17,16,2,12,13,9,7,0,82.300003,18.114216,9.147457,1.8852365,23.397161,12194.872,14.899211,1768,173082
24510120700,2,5,0,1,3,31,6,0,69.800003,15.912738,7.1460473,1.929449,21.428074,12506.203,5.9360733,3410,175538
24510130100,2,2,0,1,7,2,3,0,64,11.605011,2.247191,1.6873668,27.691353,205.1282,9.7982712,33,172093
24510130200,2,2,0,0,8,1,1,0,69.099998,14.007146,1.7006803,1.6094379,23.957462,659.25922,10.865052,169,171711
24510130300,6,0,0,0,8,7,8,0,75.300003,14.545002,5.5452865,1.6115048,28.293262,2804.3479,13.447783,156,181468
24510130400,8,1,0,1,2,2,2,0,15.5,15.289106,7.0156503,1.6102098,12.377933,560.95148,16.273291,255,176924
24510130600,32,13,5,9,11,9,8,0,54.5,17.043013,3.3341883,1.8307887,18.977274,5195.8457,9.0119886,924,176769
24510130700,10,9,1,5,1,31,6,0,47.200001,15.842207,4.6212578,1.7917595,18.122829,5725.4902,9.1223516,2263,181875
24510130803,1,1,0,2,4,2,0,0,44.599998,13.500051,1.9976029,1.817538,23.716599,1824.6268,5.9757943,95,180427
24510130804,9,3,0,5,0,6,2,0,51.799999,16.158611,3.1746032,1.8056448,19.054424,4195.8042,6.6935487,870,178537
24510130805,0,1,0,4,4,5,0,0,14.8,13.167,6.4814815,1.7550582,27.402136,408.22784,6.7469878,238,159015
24510130806,10,1,0,0,1,7,0,0,32.400002,15.667,14.755198,1.9459101,26.252682,3645.1016,7.5842695,1623,182619
24510140100,4,2,1,10,8,18,2,0,67.199997,15.965845,1.5512895,1.5555165,17.928013,3031.6743,12.913177,1216,175370
24510140200,10,1,0,3,13,4,4,0,71.800003,16.132641,2.5744759,1.3986036,29.446293,6575.1636,13.124108,462,182227
24510140300,9,5,0,3,12,0,6,2,75.900002,16.635033,4.0733198,1.5874511,31.126917,1754.9669,7.2420635,73,177793
24510150100,4,0,0,3,14,1,5,0,73.300003,15.979102,2.1922956,1.4574156,27.411388,1636.3635,39.40741,166,179173
24510150200,1,1,0,3,9,2,10,0,72,15.419916,2.5234319,1.4116296,19.534311,925.9259,20.357141,54,179146
24510150300,1,2,0,1,5,2,1,0,64.199997,15.482381,3.5101404,1.3862944,12.044294,1753.2467,25.094578,166,178353
24510150400,8,0,1,1,9,2,6,0,64.699997,14.696636,7.6945842,1.5921937,11.850075,3565.0793,15.989629,812,176639
24510150500,33,2,1,1,7,3,3,1,57.799999,15.667,17.92918,1.62251,13.543772,6444.1416,17.197453,1581,168132
24510150600,5,2,2,0,14,1,6,1,48.599998,14.137508,7.9764903,1.4483362,18.148796,1272.9729,16.73428,279,173552
24510150701,2,1,0,3,7,4,0,0,24.1,13.923782,14.820042,1.7089784,15.890179,1087.6133,28.078079,292,177245
24510150702,2,0,0,0,3,0,0,0,46.099998,12.662497,1.5982952,1.5482211,15.01362,529.80133,11.07306,29,173491
24510150800,3,0,0,1,19,21,4,1,36.599998,13.293506,6.5693431,1.6572599,12.511357,812.35156,20.940485,262,170155
24510150900,4,2,0,2,10,1,4,0,18.700001,11.849328,3.8363171,1.4615788,11.253482,78.853043,21.259258,58,167741
24510151000,8,1,0,2,26,4,4,0,36.900002,12.924457,6.4842958,1.5991639,12.164323,1212.9144,15.53398,606,139528
24510151100,6,0,1,3,9,5,5,0,38.5,11.961031,3.7324146,1.828439,27.945814,486.28049,10.761946,199,163146
24510151200,2,1,0,2,5,0,1,0,40.599998,12.516201,5.2899288,1.9459101,35.623985,506.66666,14.441645,138,174758
24510151300,2,2,0,4,18,4,3,0,55.299999,12.892439,4.141195,1.9138206,29.527025,1175.9777,20.252167,94,167670
24510160100,1,1,0,0,17,0,6,0,68.5,13.69689,4.4194456,1.4276164,32.581894,310.81082,32.569973,13,176271
24510160200,2,0,0,3,12,0,6,0,68,13.872963,7.4460164,1.520276,30.241846,479.16669,12.760417,62,180996
24510160300,0,0,0,1,12,0,1,0,68.599998,16.076254,3.0487805,1.3862944,31.359224,4939.394,29.757786,295,181117
24510160400,1,0,0,1,10,0,3,0,76.5,13.644055,1.641497,1.3862944,36.802097,658.06451,22.347065,44,178106
24510160500,5,2,0,0,15,1,4,0,61.400002,14.485051,4.5884715,1.3862944,37.659248,1238.0952,19.027355,344,176853
24510160600,7,3,1,0,8,1,5,0,59.5,13.879777,4.818384,1.3862944,32.957497,824.07404,9.2927637,146,178266
24510160700,5,1,0,2,14,2,8,0,42.900002,12.344671,2.3206751,1.5195856,24.367567,366.84784,12.277471,143,176781
24510160801,2,0,0,1,4,0,1,0,51.099998,12.694571,3.4602076,1.6094379,23.664534,459.99997,19.900084,67,172079
24510160802,2,0,0,0,3,0,4,0,17.6,10.013757,1.4925373,1.6094379,21.439583,73.995773,18.264521,0,172012
24510170100,6,4,2,2,8,44,2,1,72.300003,16.71109,10.889292,1.3862944,26.798307,6824.0737,8.4043846,1634,172227
24510170200,1,1,2,5,12,8,0,0,73.400002,16.540636,6.3535912,1.3862944,26.310925,29905.76,14.514145,6407,187509
24510170300,1,1,0,0,8,1,1,0,66.699997,13.823764,1.8535681,1.3862944,28.930061,932.20337,13.731342,76,187169
24510180100,1,0,0,1,9,3,0,0,71.699997,14.341352,6.2711047,1.3862944,28.179144,924.24243,17.399267,99,173500
24510180200,1,1,0,0,4,2,0,0,62.400002,14.898404,9.483667,1.3862944,27.732834,5087.9121,12.631578,519,184614
24510180300,6,5,1,2,5,1,9,0,77.900002,17.240112,4.9535604,1.3862944,24.011717,2535.7141,8.6908693,123,174722
24510190100,0,1,0,3,11,0,4,0,69.400002,14.793039,2.8901734,1.4022484,26.154263,1216.2162,11.538462,162,179409
24510190200,3,4,1,0,1,1,4,0,71.800003,14.936575,4.0588534,1.3425391,22.63798,541.28442,9.1612902,25,164533
24510190300,1,2,0,0,10,2,4,0,78.800003,14.738125,4.3196544,1.2921429,16.858448,1317.2415,13.278009,61,176259
24510200100,1,1,0,0,5,1,5,0,78.900002,14.560475,1.5906681,1.3862944,26.83091,8529.4121,3.6082473,967,176951
24510200200,4,2,0,1,10,0,2,0,62.5,15.206078,9.6571704,1.3862944,26.496777,1106.1453,17.447918,77,175947
24510200300,11,1,0,0,10,7,4,0,85,17.203629,6.0639471,1.3862944,17.685139,956.52173,10.555555,22,176426
24510200400,1,0,0,0,4,0,1,0,69.400002,13.812064,6.0175055,1.3862944,15.859887,853.33331,10.433071,77,176447
24510200500,11,2,1,0,9,1,10,0,76.300003,16.34672,3.9630119,1.3862944,18.171696,3637.0657,9.399478,430,175228
24510200600,6,3,0,1,7,2,2,0,33,15.757202,6.7773636,1.3862944,21.270603,1385.9648,11.161731,373,170814
24510200701,4,1,0,2,13,4,4,0,32.799999,12.627404,4.8543689,1.6023628,19.145708,501.07526,15.397924,197,168662
24510200702,1,0,0,0,8,1,3,0,49.599998,14.313023,4.3699927,1.5234216,18.683104,657.65765,12.154696,56,171690
24510200800,4,3,0,0,9,3,5,0,34.700001,14.338901,6.8846816,1.5991027,29.935392,1191.7476,16.562107,341,167429
24510210100,8,9,3,3,6,5,10,1,72.800003,18.056124,6.8093385,1.3862944,16.862694,4718.8755,10.754414,2280,169665
24510210200,4,5,4,1,6,7,6,0,62.799999,17.232533,7.8563412,1.3862944,13.362508,4137.625,11.16279,2261,166326
